Unnamed: 0,PID,Year,Title,Info.type,Source.in.paper,Task.variable.decoded,Accuracy.50,Accuracy.other,Num_classes,Significance,Roi.Search,Pattern.type,Classifier.type,Classifier.Fitted,Scanner,Resolution,Smoothing,Coregistration,Movement.Correction,Pattern.normalization.type,Num_subs,Num_trials,Num_class_types,Talairach.Coordinates,MNI.Coordinates,Coordinate.Space,ROI.Atlas,BA,AAL,Desikan,OxHarvard,Destrieux,Unkown Atlas,Method.of.Assigning.Region,Region.name,Voxel.numbers,Training.setsize,Accuracy.50.Median,Notes,More.Notes,Accuracy.50.original,Region.AAL.1
56,7,2011,Rapid transfer of abstract Rules to novel contexts in human lateral prefrontal cortex.,Rule,Table 4,Decision Rule Same vs Not Second,0.57,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.2mmx3.2mmx3.2mm,unsmooth,Native Space,Movement Correction,Normalized Spatially,14,360.0,2.0,,,,Desikan,,,LPFC L,,,,atlas comparison,Left LPFC,956,114,,,,0.57, Frontal_Inf_Oper_L;Frontal_Mid_L; Frontal_Inf_Tri_L
57,7,2011,Rapid transfer of abstract Rules to novel contexts in human lateral prefrontal cortex.,Rule,Table 4,Decision Rule Same vs Second,0.58,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.2mmx3.2mmx3.2mm,unsmooth,Native Space,Movement Correction,Normalized Spatially,14,360.0,2.0,,,,Desikan,,,Bi-lateral LPFC,,,,atlas comparison,Bi-lateral LPFC,1909,228,,,,0.58, Frontal_Mid_R; Frontal_Inf_Tri_L; Frontal_Inf_Oper_L; Frontal_Inf_Oper_R; Frontal_Inf_Tri_R;Frontal_Mid_L
58,7,2011,Rapid transfer of abstract Rules to novel contexts in human lateral prefrontal cortex.,Rule,Table 4,Decision Rule Same vs Not Second,0.58,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.2mmx3.2mmx3.2mm,unsmooth,Native Space,Movement Correction,Normalized Spatially,14,360.0,2.0,,,,Desikan,,,Bi-lateral LPFC,,,,atlas comparison,Bi-lateral LPFC,1909,114,,,,0.58, Frontal_Mid_R; Frontal_Inf_Tri_L; Frontal_Inf_Oper_L; Frontal_Inf_Oper_R; Frontal_Inf_Tri_R;Frontal_Mid_L
59,7,2011,Rapid transfer of abstract Rules to novel contexts in human lateral prefrontal cortex.,Rule,Table 4,Decision Rule Second vs Not Second,0.58,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.2mmx3.2mmx3.2mm,unsmooth,Native Space,Movement Correction,Normalized Spatially,14,360.0,2.0,,,,Desikan,,,Bi-lateral LPFC,,,,atlas comparison,Bi-lateral LPFC,1909,114,,,,0.58, Frontal_Mid_R; Frontal_Inf_Tri_L; Frontal_Inf_Oper_L; Frontal_Inf_Oper_R; Frontal_Inf_Tri_R;Frontal_Mid_L
60,7,2011,Rapid transfer of abstract Rules to novel contexts in human lateral prefrontal cortex.,Rule,Table 4,Decision Rule Just One vs Not Second,0.58,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.2mmx3.2mmx3.2mm,unsmooth,Native Space,Movement Correction,Normalized Spatially,14,360.0,2.0,,,,Desikan,,,LPFC L,,,,atlas comparison,Left LPFC,956,114,,,,0.58, Frontal_Inf_Oper_L;Frontal_Mid_L; Frontal_Inf_Tri_L
61,7,2011,Rapid transfer of abstract Rules to novel contexts in human lateral prefrontal cortex.,Rule,Table 3,Semantic Rule LOUD vs. SOFT,0.584,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.2mmx3.2mmx3.2mm,unsmooth,Native Space,Movement Correction,Normalized Spatially,14,360.0,2.0,,,,Desikan,,,LPFC L,,,,atlas comparison,LPFC L,956,114,,,,0.584, Frontal_Inf_Oper_L;Frontal_Mid_L; Frontal_Inf_Tri_L
62,7,2011,Rapid transfer of abstract Rules to novel contexts in human lateral prefrontal cortex.,Rule,Table 4,Decision Rule Just One vs Not Second,0.59,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.2mmx3.2mmx3.2mm,unsmooth,Native Space,Movement Correction,Normalized Spatially,14,360.0,2.0,,,,Desikan,,,Bi-lateral LPFC,,,,atlas comparison,Bi-lateral LPFC,1909,114,,,,0.59, Frontal_Mid_R; Frontal_Inf_Tri_L; Frontal_Inf_Oper_L; Frontal_Inf_Oper_R; Frontal_Inf_Tri_R;Frontal_Mid_L
63,7,2011,Rapid transfer of abstract Rules to novel contexts in human lateral prefrontal cortex.,Rule,Table 4,Decision Rule Second vs Not Second,0.59,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.2mmx3.2mmx3.2mm,unsmooth,Native Space,Movement Correction,Normalized Spatially,14,360.0,2.0,,,,Desikan,,,Bi-lateral LPFC,,,,atlas comparison,Bi-lateral LPFC,1909,114,,,,0.59, Frontal_Mid_R; Frontal_Inf_Tri_L; Frontal_Inf_Oper_L; Frontal_Inf_Oper_R; Frontal_Inf_Tri_R;Frontal_Mid_L
64,8,2012,The Relationship between Working Memory Storage and Elevated Activity as Measured with Functional Magnetic ResoNAce Imaging,Rule,Figure 4,Cue identity direction or speed (task deconding)(sample),0.52,,2,1,ROI,Single Trial Single-Time Point,LogReg,1,3T,3.5mmx3.5mmx3.5mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,7,168.0,2.0,,,,unkown,,,,,,Frontal,name similarity,"Frontal ROI: The frontal region included the entire precentral sulcus PCS and the posterior portion of the inferior frontal sulcus IFS. For finer- grained analyses, this was subdivided into three frontal ROIs that showed robust delay-period activity: 1 the superior rostral bank of the PCS bounded superiorly by the intersection of the superior frontal sulcus SFS; 2 a more inferior portion of the rostral bank of the PCS bounded ventrally by the intersection with the IFS; and 3 the caudal third of the IFS",NR,167,0.52,median across all timepoints,,0.55, Frontal_Mid_R;Frontal_Mid_L
65,8,2012,The Relationship between Working Memory Storage and Elevated Activity as Measured with Functional Magnetic ResoNAce Imaging,Rule,Figure 4,Cue identity direction or speed (task deconding)(delay),0.6,,2,1,ROI,Single Trial Single-Time Point,LogReg,1,3T,3.5mmx3.5mmx3.5mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,7,168.0,2.0,,,,unkown,,,,,,Frontal,name similarity,"Frontal ROI: The frontal region included the entire precentral sulcus PCS and the posterior portion of the inferior frontal sulcus IFS. For finer- grained analyses, this was subdivided into three frontal ROIs that showed robust delay-period activity: 1 the superior rostral bank of the PCS bounded superiorly by the intersection of the superior frontal sulcus SFS; 2 a more inferior portion of the rostral bank of the PCS bounded ventrally by the intersection with the IFS; and 3 the caudal third of the IFS",NR,167,0.6,,,0.59, Frontal_Mid_R;Frontal_Mid_L
66,8,2012,The Relationship between Working Memory Storage and Elevated Activity as Measured with Functional Magnetic ResoNAce Imaging,Rule,Figure 4,Cue identity direction or speed (task deconding)(probe),0.575,,2,1,ROI,Single Trial Single-Time Point,LogReg,1,3T,3.5mmx3.5mmx3.5mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,7,168.0,2.0,,,,unkown,,,,,,Frontal,name similarity,"Frontal ROI: The frontal region included the entire precentral sulcus PCS and the posterior portion of the inferior frontal sulcus IFS. For finer- grained analyses, this was subdivided into three frontal ROIs that showed robust delay-period activity: 1 the superior rostral bank of the PCS bounded superiorly by the intersection of the superior frontal sulcus SFS; 2 a more inferior portion of the rostral bank of the PCS bounded ventrally by the intersection with the IFS; and 3 the caudal third of the IFS",NR,167,0.575,,,0.6, Frontal_Mid_R;Frontal_Mid_L
67,9,2007,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,performing either addition or subtraction,0.45,,2,0,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,256.0,2.0,,"48,24,45",MNI,,,,,,,,coordinate transfer,RMFG right middle frontal gyrus,113,14,,"leave one run out, median not applicable, but note that searchlights report max.  ",,0.45,Frontal_Mid_R
68,9,2007,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,performing either addition or subtraction,0.47,,2,0,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,256.0,2.0,,"3,42,15",MNI,,,,,,,,coordinate transfer,MPFCa anterior medial prefrontal cortex,113,14,,,,0.47,Cingulum_Ant_R
69,9,2007,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,performing either addition or subtraction,0.49,,2,0,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,256.0,2.0,,"-39,9,9",MNI,,,,,,,,coordinate transfer,LFO left frontal operculum,113,14,,,,0.49,Insula_L
70,9,2007,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,performing either addition or subtraction,0.52,,2,0,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,256.0,2.0,,"-2,36,12",MNI,,,,,,,,coordinate transfer,LIFS left inferior frontal sulcus,113,14,,,,0.52,Cingulum_Ant_L
71,9,2007,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,performing either addition or subtraction,0.52,,2,0,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,256.0,2.0,,"-36,54,12",MNI,,,,,,,,coordinate transfer,LLFPC left lateral frontopolar cortex,113,14,,,,0.52,Frontal_Mid_L
72,9,2007,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,Intention to perform addition or subtraction,0.53,,2,0,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,256.0,2.0,,"11,32,38",MNI,,,,,,,,coordinate transfer,MPFCp posterior medial prefrontal cortex,113,14,,,,0.53,Frontal_Sup_Medial_R
73,9,2007,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,Intention to perform addition or subtraction,0.62,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,256.0,2.0,,"-36,54,12",MNI,,,,,,,,coordinate transfer,LLFPC left lateral frontopolar cortex,113,14,,,,0.62,Frontal_Mid_L
74,9,2007,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,Intention to perform addition or subtraction,0.65,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,256.0,2.0,,"-2,36,12",MNI,,,,,,,,coordinate transfer,LIFS left inferior frontal sulcus,113,14,,,,0.65,Cingulum_Ant_L
75,9,2007,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,Intention to perform addition or subtraction,0.65,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,256.0,2.0,,"48,24,45",MNI,,,,,,,,coordinate transfer,RMFG right middle frontal gyrus,113,14,,,,0.65,Frontal_Mid_R
76,9,2007,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,Intention to perform addition or subtraction,0.66,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,256.0,2.0,,"-39,9,9",MNI,,,,,,,,coordinate transfer,LFO left frontal operculum,113,14,,,,0.66,Insula_L
77,9,2007,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,Intention to perform addition or subtraction,0.71,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,256.0,2.0,,"3,42,15",MNI,,,,,,,,coordinate transfer,MPFCa anterior medial prefrontal cortex,113,14,,,,0.71,Cingulum_Ant_R
78,9,2007,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,performing either addition or subtraction,0.72,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,256.0,2.0,,"11,32,38",MNI,,,,,,,,coordinate transfer,MPFCp posterior medial prefrontal cortex,113,14,,,,0.72,Frontal_Sup_Medial_R
79,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.48,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Sup_Orb_R,,,,,They used AAL,Frontal Sup Orb R,997,80,,,,0.48,Frontal_Sup_Orb_R
80,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.51,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Supp_Motor_Area_R,,,,,They used AAL,Supp Motor Area R,2371,80,,,,0.51,Supp_Motor_Area_R
81,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.53,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Sup_Orb_L,,,,,They used AAL,Frontal Sup Orb L,963,80,,,,0.53,Frontal_Sup_Orb_L
82,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.54,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Cingulum_Ant_R,,,,,They used AAL,Anterior Cingulate R,1313,80,,,,0.54,Cingulum_Ant_R
83,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.54,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Insula_L,,,,,They used AAL,Insula L,1858,80,,,,0.54,Insula_L
84,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.54,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Insula_R,,,,,They used AAL,Insula R,1770,80,,,,0.54,Insula_R
85,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.54,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Precentral_R,,,,,They used AAL,Precentral R,3381,80,,,,0.54,Precentral_R
86,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.56,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Inf_Oper_R,,,,,They used AAL,Frontal Inf Oper R,1399,80,,,,0.56,Frontal_Inf_Oper_R
87,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.56,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Med_Orb_R,,,,,They used AAL,Frontal Med Orb R,856,80,,,,0.56,Frontal_Med_Orb_R
88,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.56,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Med_Orb_R,,,,,They used AAL,Frontal Mid Orb R,856,80,,,,0.56,Frontal_Med_Orb_R
89,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.57,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Med_Orb_L,,,,,They used AAL,Frontal Med Orb L,719,80,,,,0.57,Frontal_Med_Orb_L
90,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.57,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Supp_Motor_Area_L,,,,,They used AAL,SMA L,2147,80,,,,0.57,Supp_Motor_Area_L
91,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.58,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Inf_Orb_R,,,,,They used AAL,Frontal Inf Orb R,1707,80,,,,0.58,Frontal_Inf_Orb_R
92,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.58,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Mid_R,,,,,They used AAL,Frontal Mid R,5104,80,,,,0.58,Frontal_Mid_R
93,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.59,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Inf_Oper_L,,,,,They used AAL,Frontal Inf Oper L,1038,80,,,,0.59,Frontal_Inf_Oper_L
94,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.59,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Sup_R,,,,,They used AAL,Frontal Sup R,4056,80,,,,0.59,Frontal_Sup_R
95,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.6,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Mid_Orb_L,,,,,They used AAL,Frontal Mid Orb L,888,80,,,,0.6,Frontal_Mid_Orb_L
96,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.6,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Sup_Medial_R,,,,,They used AAL,Frontal Sup Medial R,2134,80,,,,0.6,Frontal_Sup_Medial_R
97,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.62,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Inf_Tri_R,,,,,They used AAL,Frontal Inf Tri R,2151,80,,,,0.62,Frontal_Inf_Tri_R
98,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.63,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Sup_Medial_L,,,,,They used AAL,Frontal Sup Medial L,2992,80,,,,0.63,Frontal_Sup_Medial_L
99,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.64,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Sup_L,,,,,They used AAL,Frontal Sup L,3599,80,,,,0.64,Frontal_Sup_L
100,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.67,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Mid_L,,,,,They used AAL,Frontal Mid L,4863,80,,,,0.67,Frontal_Mid_L
101,10,2013,We used a linear support vector machine (SVM) classifier to determine whether patterns of activity from different brain areas could be decoded when participants held a low or high tone in WM.  inferior frontal gyrus distinguished the tone that was maintained in memory,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.7,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Inf_Orb_L,,,,,They used AAL,Frontal Interior Orb L,1690,80,,,,0.7,Frontal_Inf_Orb_L
102,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.72,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Inf_Tri_L,,,,,They used AAL,Frontal Inferior Tri L,2529,80,,,,0.72,Frontal_Inf_Tri_L
103,11,2012,Decoding the perception of pain from fMRI using multivariate pattern analysis.,Perceptual,Figure 3,Whether subject perceived near threshold pain on a particular trial before stimulation-,0.52,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,1,3T,3mmx3mmx3mm,smoothed,coregistered,Movement Correction,Normalized Temporally,16,,,,,,BA,"24, 32",,,,,,atlas comparison,dACC R,NR,90,,,,0.52,Cingulum_Ant_R; Cingulum_Mid_R
