,PID,Year,Title,Info.type,Source.in.paper,Task.variable.decoded,Accuracy.50,Accuracy.other,Num_classes,Significance,Roi.Search,Pattern.type,Classifier.type,Classifier.Fitted,Scanner,Resolution,Smoothing,Coregistration,Movement.Correction,Pattern.normalization.type,Num_subs,Num_trials,Num_class_types,Talairach.Coordinates,MNI.Coordinates,Coordinate.Space,ROI.Atlas,BA,AAL,Desikan,OxHarvard,Destrieux,Unkown Atlas,Method.of.Assigning.Region,Region.name,Voxel.numbers,Training.setsize,Accuracy.50.Median,Notes,More.Notes,Accuracy.50.original
65,8,2012,The Relationship between Working Memory Storage and Elevated Activity as Measured with Functional Magnetic ResoNAce Imaging,Rule,Figure 4,Cue identity direction or speed (task deconding)(delay),0.6,,2,1,ROI,Single Trial Single-Time Point,LogReg,1,3T,3.5mmx3.5mmx3.5mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,7,168,2,,,,unkown,,,,,,Frontal,name similarity,"Frontal ROI: The frontal region included the entire precentral sulcus PCS and the posterior portion of the inferior frontal sulcus IFS. For finer- grained analyses, this was subdivided into three frontal ROIs that showed robust delay-period activity: 1 the superior rostral bank of the PCS bounded superiorly by the intersection of the superior frontal sulcus SFS; 2 a more inferior portion of the rostral bank of the PCS bounded ventrally by the intersection with the IFS; and 3 the caudal third of the IFS",,167,0.6,,,0.59
66,8,2012,The Relationship between Working Memory Storage and Elevated Activity as Measured with Functional Magnetic ResoNAce Imaging,Rule,Figure 4,Cue identity direction or speed (task deconding)(probe),0.575,,2,1,ROI,Single Trial Single-Time Point,LogReg,1,3T,3.5mmx3.5mmx3.5mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,7,168,2,,,,unkown,,,,,,Frontal,name similarity,"Frontal ROI: The frontal region included the entire precentral sulcus PCS and the posterior portion of the inferior frontal sulcus IFS. For finer- grained analyses, this was subdivided into three frontal ROIs that showed robust delay-period activity: 1 the superior rostral bank of the PCS bounded superiorly by the intersection of the superior frontal sulcus SFS; 2 a more inferior portion of the rostral bank of the PCS bounded ventrally by the intersection with the IFS; and 3 the caudal third of the IFS",,167,0.575,,,0.6
67,9,2007,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,performing either addition or subtraction,0.45,,2,0,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,256,2,,"48,24,45",MNI,,,,,,,,coordinate transfer,RMFG right middle frontal gyrus,113,14,,"leave one run out, median not applicable, but note that searchlights report max.  ",,0.45
68,9,2007,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,performing either addition or subtraction,0.47,,2,0,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,256,2,,"3,42,15",MNI,,,,,,,,coordinate transfer,MPFCa anterior medial prefrontal cortex,113,14,,,,0.47
69,9,2007,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,performing either addition or subtraction,0.49,,2,0,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,256,2,,"-39,9,9",MNI,,,,,,,,coordinate transfer,LFO left frontal operculum,113,14,,,,0.49
70,9,2007,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,performing either addition or subtraction,0.52,,2,0,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,256,2,,"-2,36,12",MNI,,,,,,,,coordinate transfer,LIFS left inferior frontal sulcus,113,14,,,,0.52
71,9,2007,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,performing either addition or subtraction,0.52,,2,0,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,256,2,,"-36,54,12",MNI,,,,,,,,coordinate transfer,LLFPC left lateral frontopolar cortex,113,14,,,,0.52
72,9,2007,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,Intention to perform addition or subtraction,0.53,,2,0,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,256,2,,"11,32,38",MNI,,,,,,,,coordinate transfer,MPFCp posterior medial prefrontal cortex,113,14,,,,0.53
73,9,2007,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,Intention to perform addition or subtraction,0.62,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,256,2,,"-36,54,12",MNI,,,,,,,,coordinate transfer,LLFPC left lateral frontopolar cortex,113,14,,,,0.62
74,9,2007,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,Intention to perform addition or subtraction,0.65,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,256,2,,"-2,36,12",MNI,,,,,,,,coordinate transfer,LIFS left inferior frontal sulcus,113,14,,,,0.65
75,9,2007,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,Intention to perform addition or subtraction,0.65,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,256,2,,"48,24,45",MNI,,,,,,,,coordinate transfer,RMFG right middle frontal gyrus,113,14,,,,0.65
76,9,2007,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,Intention to perform addition or subtraction,0.66,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,256,2,,"-39,9,9",MNI,,,,,,,,coordinate transfer,LFO left frontal operculum,113,14,,,,0.66
77,9,2007,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,Intention to perform addition or subtraction,0.71,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,256,2,,"3,42,15",MNI,,,,,,,,coordinate transfer,MPFCa anterior medial prefrontal cortex,113,14,,,,0.71
78,9,2007,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,performing either addition or subtraction,0.72,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,256,2,,"11,32,38",MNI,,,,,,,,coordinate transfer,MPFCp posterior medial prefrontal cortex,113,14,,,,0.72
79,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.48,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Sup_Orb_R,,,,,They used AAL,Frontal Sup Orb R,997,80,,,,0.48
80,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.51,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Supp_Motor_Area_R,,,,,They used AAL,Supp Motor Area R,2371,80,,,,0.51
81,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.53,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Sup_Orb_L,,,,,They used AAL,Frontal Sup Orb L,963,80,,,,0.53
82,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.54,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Cingulum_Ant_R,,,,,They used AAL,Anterior Cingulate R,1313,80,,,,0.54
83,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.54,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Insula_L,,,,,They used AAL,Insula L,1858,80,,,,0.54
84,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.54,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Insula_R,,,,,They used AAL,Insula R,1770,80,,,,0.54
85,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.54,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Precentral_R,,,,,They used AAL,Precentral R,3381,80,,,,0.54
86,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.56,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Inf_Oper_R,,,,,They used AAL,Frontal Inf Oper R,1399,80,,,,0.56
87,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.56,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Med_Orb_R,,,,,They used AAL,Frontal Med Orb R,856,80,,,,0.56
88,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.56,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Med_Orb_R,,,,,They used AAL,Frontal Mid Orb R,856,80,,,,0.56
89,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.57,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Med_Orb_L,,,,,They used AAL,Frontal Med Orb L,719,80,,,,0.57
90,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.57,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Supp_Motor_Area_L,,,,,They used AAL,SMA L,2147,80,,,,0.57
91,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.58,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Inf_Orb_R,,,,,They used AAL,Frontal Inf Orb R,1707,80,,,,0.58
92,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.58,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Mid_R,,,,,They used AAL,Frontal Mid R,5104,80,,,,0.58
93,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.59,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Inf_Oper_L,,,,,They used AAL,Frontal Inf Oper L,1038,80,,,,0.59
94,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.59,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Sup_R,,,,,They used AAL,Frontal Sup R,4056,80,,,,0.59
95,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.6,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Mid_Orb_L,,,,,They used AAL,Frontal Mid Orb L,888,80,,,,0.6
96,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.6,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Sup_Medial_R,,,,,They used AAL,Frontal Sup Medial R,2134,80,,,,0.6
97,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.62,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Inf_Tri_R,,,,,They used AAL,Frontal Inf Tri R,2151,80,,,,0.62
98,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.63,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Sup_Medial_L,,,,,They used AAL,Frontal Sup Medial L,2992,80,,,,0.63
99,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.64,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Sup_L,,,,,They used AAL,Frontal Sup L,3599,80,,,,0.64
100,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.67,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Mid_L,,,,,They used AAL,Frontal Mid L,4863,80,,,,0.67
101,10,2013,We used a linear support vector machine (SVM) classifier to determine whether patterns of activity from different brain areas could be decoded when participants held a low or high tone in WM.  inferior frontal gyrus distinguished the tone that was maintained in memory,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.7,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Inf_Orb_L,,,,,They used AAL,Frontal Interior Orb L,1690,80,,,,0.7
102,10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.72,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Inf_Tri_L,,,,,They used AAL,Frontal Inferior Tri L,2529,80,,,,0.72
103,11,2012,Decoding the perception of pain from fMRI using multivariate pattern analysis.,Perceptual,Figure 3,Whether subject perceived near threshold pain on a particular trial before stimulation-,0.52,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,1,3T,3mmx3mmx3mm,smoothed,coregistered,Movement Correction,Normalized Temporally,16,,,,,,BA,"24, 32",,,,,,atlas comparison,dACC R,,90,,,,0.52
104,11,2012,Decoding the perception of pain from fMRI using multivariate pattern analysis.,Perceptual,Figure 3,Whether subject perceived near threshold pain on a particular trial before stimulation-,0.52,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,1,3T,3mmx3mmx3mm,smoothed,coregistered,Movement Correction,Normalized Temporally,16,,,,,,BA,"8,9,46",,,,,,atlas comparison,DLPFC L,,90,,,,0.52
105,11,2012,Decoding the perception of pain from fMRI using multivariate pattern analysis.,Perceptual,Figure 3,Whether subject perceived near threshold pain on a particular trial before stimulation-,0.52,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,1,3T,3mmx3mmx3mm,smoothed,coregistered,Movement Correction,Normalized Temporally,16,,,,,,BA,"24, 32",,,,,,atlas comparison,rACC L,,90,,,,0.52
106,11,2012,Decoding the perception of pain from fMRI using multivariate pattern analysis.,Perceptual,Figure 3,Whether subject perceived near threshold pain on a particular trial before stimulation-,0.52,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,1,3T,3mmx3mmx3mm,smoothed,coregistered,Movement Correction,Normalized Temporally,16,,,,,,unkown,"24,32",,,,,rACC R,name similarity,rACC R,,90,,,,0.52
107,11,2012,Decoding the perception of pain from fMRI using multivariate pattern analysis.,Perceptual,Figure 3,Whether subject perceived near threshold pain on a particular trial before stimulation-,0.52,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,1,3T,3mmx3mmx3mm,smoothed,coregistered,Movement Correction,Normalized Temporally,16,,,,,,BA,"44,45,47,12",,,,,,atlas comparison,VLFPC L,,90,,,,0.52
108,11,2012,Decoding the perception of pain from fMRI using multivariate pattern analysis.,Perceptual,Figure 3,Whether subject perceived near threshold pain on a particular trial before stimulation-,0.52,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,1,3T,3mmx3mmx3mm,smoothed,coregistered,Movement Correction,Normalized Temporally,16,,,,,,BA,"44,45,47,12",,,,,,atlas comparison,VLPFC R,,90,,,,0.52
109,11,2012,Decoding the perception of pain from fMRI using multivariate pattern analysis.,Perceptual,Figure 3,Whether subject perceived near threshold pain on a particular trial before stimulation-,0.53,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,1,3T,3mmx3mmx3mm,smoothed,coregistered,Movement Correction,Normalized Temporally,16,,,,,,BA,"24, 32",,,,,,atlas comparison,dACC L,,90,,,,0.53
110,11,2012,Decoding the perception of pain from fMRI using multivariate pattern analysis.,Perceptual,Figure 3,Whether subject perceived near threshold pain on a particular trial before stimulation-,0.53,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,1,3T,3mmx3mmx3mm,smoothed,coregistered,Movement Correction,Normalized Temporally,16,,,,,,BA,"8,9,46",,,,,,atlas comparison,DLPFC R,,90,,,,0.53
111,11,2012,Decoding the perception of pain from fMRI using multivariate pattern analysis.,Perceptual,Figure 3,Whether subject perceived near threshold pain on a particular trial during stimulation,0.53,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,1,3T,3mmx3mmx3mm,smoothed,coregistered,Movement Correction,Normalized Temporally,16,,,,,,BA,"24, 32",,,,,,atlas comparison,rACC L,,90,,,,0.53
112,11,2012,Decoding the perception of pain from fMRI using multivariate pattern analysis.,Perceptual,Figure 3,Whether subject perceived near threshold pain on a particular trial before stimulation-,0.54,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,1,3T,3mmx3mmx3mm,smoothed,coregistered,Movement Correction,Normalized Temporally,16,,,,,,unkown,,,,,,Anterior Insula L,name similarity,Anterior Insula L,,90,,,,0.54
113,11,2012,Decoding the perception of pain from fMRI using multivariate pattern analysis.,Perceptual,Figure 3,Whether subject perceived near threshold pain on a particular trial during stimulation,0.54,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,1,3T,3mmx3mmx3mm,smoothed,coregistered,Movement Correction,Normalized Temporally,16,,,,,,unkown,,,,,,Anterior Insula L,name similarity,Anterior Insula L,,90,,,,0.54
114,11,2012,Decoding the perception of pain from fMRI using multivariate pattern analysis.,Perceptual,Figure 3,Whether subject perceived near threshold pain on a particular trial before stimulation-,0.54,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,1,3T,3mmx3mmx3mm,smoothed,coregistered,Movement Correction,Normalized Temporally,16,,,,,,unkown,,,,,,Anterior Insula R,name similarity,Anterior Insula R,,90,,,,0.54
