PID,Year,Title,Info.type,Source.in.paper,Task.variable.decoded,Accuracy.50,Accuracy.other,Num_classes,Significance,Roi.Search,Pattern.type,Classifier.type,Classifier.Fitted,Scanner,Resolution,Smoothing,Coregistration,Movement.Correction,Pattern.normalization.type,Num_subs,Num_trials,Num_class_types,Talairach.Coordinates,MNI.Coordinates,Coordinate.Space,ROI.Atlas,BA,AAL,Desikan,OxHarvard,Destrieux,Unkown Atlas,Method.of.Assigning.Region,Region.name,Voxel.numbers,Training.setsize,Accuracy.50.Median,Notes,More.Notes
8,2012,The Relationship between Working Memory Storage and Elevated Activity as Measured with Functional Magnetic ResoNAce Imaging,Rule,Figure 4,Cue identity direction or speed (task deconding)(probe),0.6,,2,1,ROI,Single Trial Single-Time Point,LogReg,1,3T,3.5mmx3.5mmx3.5mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,7,168,2,,,,unkown,,,,,,Frontal,name similarity,"Frontal ROI: The frontal region included the entire precentral sulcus PCS and the posterior portion of the inferior frontal sulcus IFS. For finer- grained analyses, this was subdivided into three frontal ROIs that showed robust delay-period activity: 1 the superior rostral bank of the PCS bounded superiorly by the intersection of the superior frontal sulcus SFS; 2 a more inferior portion of the rostral bank of the PCS bounded ventrally by the intersection with the IFS; and 3 the caudal third of the IFS",NR,167,0.575,,
9,2007,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,performing either addition or subtraction,0.45,,2,0,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,256,2,,"48,24,45",MNI,,,,,,,,coordinate transfer,RMFG right middle frontal gyrus,113,14,NA,"leave one run out, median not applicable, but note that searchlights report max.  ",
9,2007,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,performing either addition or subtraction,0.47,,2,0,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,256,2,,"3,42,15",MNI,,,,,,,,coordinate transfer,MPFCa anterior medial prefrontal cortex,113,14,NA,,
9,2007,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,performing either addition or subtraction,0.49,,2,0,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,256,2,,"-39,9,9",MNI,,,,,,,,coordinate transfer,LFO left frontal operculum,113,14,NA,,
9,2007,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,performing either addition or subtraction,0.52,,2,0,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,256,2,,"-2,36,12",MNI,,,,,,,,coordinate transfer,LIFS left inferior frontal sulcus,113,14,NA,,
9,2007,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,performing either addition or subtraction,0.52,,2,0,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,256,2,,"-36,54,12",MNI,,,,,,,,coordinate transfer,LLFPC left lateral frontopolar cortex,113,14,NA,,
9,2007,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,Intention to perform addition or subtraction,0.53,,2,0,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,256,2,,"11,32,38",MNI,,,,,,,,coordinate transfer,MPFCp posterior medial prefrontal cortex,113,14,NA,,
9,2007,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,Intention to perform addition or subtraction,0.62,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,256,2,,"-36,54,12",MNI,,,,,,,,coordinate transfer,LLFPC left lateral frontopolar cortex,113,14,NA,,
9,2007,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,Intention to perform addition or subtraction,0.65,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,256,2,,"-2,36,12",MNI,,,,,,,,coordinate transfer,LIFS left inferior frontal sulcus,113,14,NA,,
9,2007,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,Intention to perform addition or subtraction,0.65,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,256,2,,"48,24,45",MNI,,,,,,,,coordinate transfer,RMFG right middle frontal gyrus,113,14,NA,,
9,2007,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,Intention to perform addition or subtraction,0.66,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,256,2,,"-39,9,9",MNI,,,,,,,,coordinate transfer,LFO left frontal operculum,113,14,NA,,
9,2007,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,Intention to perform addition or subtraction,0.71,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,256,2,,"3,42,15",MNI,,,,,,,,coordinate transfer,MPFCa anterior medial prefrontal cortex,113,14,NA,,
9,2007,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,performing either addition or subtraction,0.72,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,256,2,,"11,32,38",MNI,,,,,,,,coordinate transfer,MPFCp posterior medial prefrontal cortex,113,14,NA,,
10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.48,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Sup_Orb_R,,,,,They used AAL,Frontal Sup Orb R,CONVERT_AAL,80,NA,,
10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.51,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Supp_Motor_Area_R,,,,,They used AAL,Supp Motor Area R,CONVERT_AAL,80,NA,,
10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.53,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Sup_Orb_L,,,,,They used AAL,Frontal Sup Orb L,CONVERT_AAL,80,NA,,
10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.54,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Cingulum_Ant_R,,,,,They used AAL,Anterior Cingulate R,CONVERT_AAL,80,NA,,
10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.54,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Insula_L,,,,,They used AAL,Insula L,CONVERT_AAL,80,NA,,
10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.54,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Insula_R,,,,,They used AAL,Insula R,CONVERT_AAL,80,NA,,
10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.54,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Precentral_R,,,,,They used AAL,Precentral R,CONVERT_AAL,80,NA,,
10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.56,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Inf_Oper_R,,,,,They used AAL,Frontal Inf Oper R,CONVERT_AAL,80,NA,,
10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.56,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Med_Orb_R,,,,,They used AAL,Frontal Med Orb R,CONVERT_AAL,80,NA,,
10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.56,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Med_Orb_R,,,,,They used AAL,Frontal Mid Orb R,CONVERT_AAL,80,NA,,
10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.57,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Med_Orb_L,,,,,They used AAL,Frontal Med Orb L,CONVERT_AAL,80,NA,,
10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.57,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Supp_Motor_Area_L,,,,,They used AAL,SMA L,CONVERT_AAL,80,NA,,
10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.58,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Inf_Orb_R,,,,,They used AAL,Frontal Inf Orb R,CONVERT_AAL,80,NA,,
10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.58,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Mid_R,,,,,They used AAL,Frontal Mid R,CONVERT_AAL,80,NA,,
10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.59,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Inf_Oper_L,,,,,They used AAL,Frontal Inf Oper L,CONVERT_AAL,80,NA,,
10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.59,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Sup_R,,,,,They used AAL,Frontal Sup R,CONVERT_AAL,80,NA,,
10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.6,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Mid_Orb_L,,,,,They used AAL,Frontal Mid Orb L,CONVERT_AAL,80,NA,,
10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.6,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Sup_Medial_R,,,,,They used AAL,Frontal Sup Medial R,CONVERT_AAL,80,NA,,
10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.62,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Inf_Tri_R,,,,,They used AAL,Frontal Inf Tri R,CONVERT_AAL,80,NA,,
10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.63,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Sup_Medial_L,,,,,They used AAL,Frontal Sup Medial L,CONVERT_AAL,80,NA,,
10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.64,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Sup_L,,,,,They used AAL,Frontal Sup L,CONVERT_AAL,80,NA,,
10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.67,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Mid_L,,,,,They used AAL,Frontal Mid L,CONVERT_AAL,80,NA,,
10,2013,We used a linear support vector machine (SVM) classifier to determine whether patterns of activity from different brain areas could be decoded when participants held a low or high tone in WM.  inferior frontal gyrus distinguished the tone that was maintained in memory,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.7,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Inf_Orb_L,,,,,They used AAL,Frontal Interior Orb L,CONVERT_AAL,80,NA,,
10,2013,Decoding abstract and concrete concept representations based on single-trial fMRI data.,Perceptual,Figure 4,whether they were performing similarity judgments on abstract or concrete words,0.72,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,13,,,,,,AAL,,Frontal_Inf_Tri_L,,,,,They used AAL,Frontal Inferior Tri L,CONVERT_AAL,80,NA,,
11,2012,Decoding the perception of pain from fMRI using multivariate pattern analysis.,Perceptual,Figure 3,Whether subject perceived near threshold pain on a particular trial before stimulation-,0.52,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,1,3T,3mmx3mmx3mm,smoothed,coregistered,Movement Correction,Normalized Temporally,16,,,,,,BA,"24, 32",,,,,,atlas comparison,dACC R,NR,90,NA,,
11,2012,Decoding the perception of pain from fMRI using multivariate pattern analysis.,Perceptual,Figure 3,Whether subject perceived near threshold pain on a particular trial before stimulation-,0.52,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,1,3T,3mmx3mmx3mm,smoothed,coregistered,Movement Correction,Normalized Temporally,16,,,,,,BA,"8,9,46",,,,,,atlas comparison,DLPFC L,NR,90,NA,,
11,2012,Decoding the perception of pain from fMRI using multivariate pattern analysis.,Perceptual,Figure 3,Whether subject perceived near threshold pain on a particular trial before stimulation-,0.52,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,1,3T,3mmx3mmx3mm,smoothed,coregistered,Movement Correction,Normalized Temporally,16,,,,,,BA,"24, 32",,,,,,atlas comparison,rACC L,NR,90,NA,,
11,2012,Decoding the perception of pain from fMRI using multivariate pattern analysis.,Perceptual,Figure 3,Whether subject perceived near threshold pain on a particular trial before stimulation-,0.52,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,1,3T,3mmx3mmx3mm,smoothed,coregistered,Movement Correction,Normalized Temporally,16,,,,,,unkown,"24,32",,,,,rACC R,name similarity,rACC R,NR,90,NA,,
11,2012,Decoding the perception of pain from fMRI using multivariate pattern analysis.,Perceptual,Figure 3,Whether subject perceived near threshold pain on a particular trial before stimulation-,0.52,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,1,3T,3mmx3mmx3mm,smoothed,coregistered,Movement Correction,Normalized Temporally,16,,,,,,BA,"44,45,47,12",,,,,,atlas comparison,VLFPC L,NR,90,NA,,
11,2012,Decoding the perception of pain from fMRI using multivariate pattern analysis.,Perceptual,Figure 3,Whether subject perceived near threshold pain on a particular trial before stimulation-,0.52,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,1,3T,3mmx3mmx3mm,smoothed,coregistered,Movement Correction,Normalized Temporally,16,,,,,,BA,"44,45,47,12",,,,,,atlas comparison,VLPFC R,NR,90,NA,,
11,2012,Decoding the perception of pain from fMRI using multivariate pattern analysis.,Perceptual,Figure 3,Whether subject perceived near threshold pain on a particular trial before stimulation-,0.53,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,1,3T,3mmx3mmx3mm,smoothed,coregistered,Movement Correction,Normalized Temporally,16,,,,,,BA,"24, 32",,,,,,atlas comparison,dACC L,NR,90,NA,,
11,2012,Decoding the perception of pain from fMRI using multivariate pattern analysis.,Perceptual,Figure 3,Whether subject perceived near threshold pain on a particular trial before stimulation-,0.53,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,1,3T,3mmx3mmx3mm,smoothed,coregistered,Movement Correction,Normalized Temporally,16,,,,,,BA,"8,9,46",,,,,,atlas comparison,DLPFC R,NR,90,NA,,
11,2012,Decoding the perception of pain from fMRI using multivariate pattern analysis.,Perceptual,Figure 3,Whether subject perceived near threshold pain on a particular trial during stimulation,0.53,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,1,3T,3mmx3mmx3mm,smoothed,coregistered,Movement Correction,Normalized Temporally,16,,,,,,BA,"24, 32",,,,,,atlas comparison,rACC L,NR,90,NA,,
11,2012,Decoding the perception of pain from fMRI using multivariate pattern analysis.,Perceptual,Figure 3,Whether subject perceived near threshold pain on a particular trial before stimulation-,0.54,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,1,3T,3mmx3mmx3mm,smoothed,coregistered,Movement Correction,Normalized Temporally,16,,,,,,unkown,,,,,,Anterior Insula L,name similarity,Anterior Insula L,NR,90,NA,,
11,2012,Decoding the perception of pain from fMRI using multivariate pattern analysis.,Perceptual,Figure 3,Whether subject perceived near threshold pain on a particular trial during stimulation,0.54,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,1,3T,3mmx3mmx3mm,smoothed,coregistered,Movement Correction,Normalized Temporally,16,,,,,,unkown,,,,,,Anterior Insula L,name similarity,Anterior Insula L,NR,90,NA,,
11,2012,Decoding the perception of pain from fMRI using multivariate pattern analysis.,Perceptual,Figure 3,Whether subject perceived near threshold pain on a particular trial before stimulation-,0.54,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,1,3T,3mmx3mmx3mm,smoothed,coregistered,Movement Correction,Normalized Temporally,16,,,,,,unkown,,,,,,Anterior Insula R,name similarity,Anterior Insula R,NR,90,NA,,
11,2012,Decoding the perception of pain from fMRI using multivariate pattern analysis.,Perceptual,Figure 3,Whether subject perceived near threshold pain on a particular trial during stimulation,0.54,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,1,3T,3mmx3mmx3mm,smoothed,coregistered,Movement Correction,Normalized Temporally,16,,,,,,unkown,"24,32",,,,,dACC L,name similarity,dACC L,NR,90,NA,,
